LOG_ID,STR_NBR,STR_FRAC,STR_DIR,STR_NAME,STR_SUFF,STR_SUFF_DIR,STR_UNIT,ZIP_CODE,TYPE
35340,20234,,W,CANTARA,ST,,375,91306,Condo
29424,4442,,N,CARTWRIGHT,AVE,,,91602,Condo
29425,4444,,N,CARTWRIGHT,AVE,,,91602,Condo
25087,12724,,W,CASWELL,AVE,,1,90066,Condo
26708,12724,,W,CASWELL,AVE,,2,90066,Condo
26707,12724,,W,CASWELL,AVE,,3,90066,Condo
26706,12724,,W,CASWELL,AVE,,4,90066,Condo
26713,12724,,W,CASWELL,AVE,,5,90066,Condo
26710,12724,,W,CASWELL,AVE,,6,90066,Condo
26711,12724,,W,CASWELL,AVE,,7,90066,Condo
26712,12724,,W,CASWELL,AVE,,8,90066,Condo
26709,12724,,W,CASWELL,AVE,,9,90066,Condo
25086,12735,,W,CASWELL,AVE,,NO 1,90066,Condo
26700,12735,,W,CASWELL,AVE,,NO 2,90066,Condo
26701,12735,,W,CASWELL,AVE,,NO 3,90066,Condo
26698,12735,,W,CASWELL,AVE,,NO 4,90066,Condo
26699,12735,,W,CASWELL,AVE,,NO 5,90066,Condo
26702,12735,,W,CASWELL,AVE,,NO 6,90066,Condo
26703,12735,,W,CASWELL,AVE,,NO 7,90066,Condo
26704,12735,,W,CASWELL,AVE,,NO 8,90066,Condo
26705,12735,,W,CASWELL,AVE,,NO 9,90066,Condo
25491,8800,,N,CEDROS,AVE,,101,91402,Condo
28394,8800,,N,CEDROS,AVE,,102,91402,Condo
28395,8800,,N,CEDROS,AVE,,103,91402,Condo
28396,8800,,N,CEDROS,AVE,,104,91402,Condo
28397,8800,,N,CEDROS,AVE,,105,91402,Condo
28398,8800,,N,CEDROS,AVE,,106,91402,Condo
28399,8800,,N,CEDROS,AVE,,107,91402,Condo
28400,8800,,N,CEDROS,AVE,,108,91402,Condo
28401,8800,,N,CEDROS,AVE,,109,91402,Condo
28402,8800,,N,CEDROS,AVE,,110,91402,Condo
28403,8800,,N,CEDROS,AVE,,111,91402,Condo
28404,8800,,N,CEDROS,AVE,,112,91402,Condo
28405,8800,,N,CEDROS,AVE,,113,91402,Condo
28406,8800,,N,CEDROS,AVE,,114,91402,Condo
28407,8800,,N,CEDROS,AVE,,115,91402,Condo
28408,8800,,N,CEDROS,AVE,,116,91402,Condo
28409,8800,,N,CEDROS,AVE,,117,91402,Condo
28410,8800,,N,CEDROS,AVE,,118,91402,Condo
28411,8800,,N,CEDROS,AVE,,119,91402,Condo
28412,8800,,N,CEDROS,AVE,,120,91402,Condo
28413,8800,,N,CEDROS,AVE,,121,91402,Condo
28414,8800,,N,CEDROS,AVE,,122,91402,Condo
28415,8800,,N,CEDROS,AVE,,123,91402,Condo
28416,8800,,N,CEDROS,AVE,,124,91402,Condo
28417,8800,,N,CEDROS,AVE,,125,91402,Condo
28418,8800,,N,CEDROS,AVE,,201,91402,Condo
28419,8800,,N,CEDROS,AVE,,202,91402,Condo
28420,8800,,N,CEDROS,AVE,,203,91402,Condo
28421,8800,,N,CEDROS,AVE,,204,91402,Condo
28422,8800,,N,CEDROS,AVE,,205,91402,Condo
28423,8800,,N,CEDROS,AVE,,206,91402,Condo
28424,8800,,N,CEDROS,AVE,,207,91402,Condo
28425,8800,,N,CEDROS,AVE,,208,91402,Condo
28426,8800,,N,CEDROS,AVE,,209,91402,Condo
28427,8800,,N,CEDROS,AVE,,210,91402,Condo
28428,8800,,N,CEDROS,AVE,,211,91402,Condo
28429,8800,,N,CEDROS,AVE,,212,91402,Condo
28430,8800,,N,CEDROS,AVE,,213,91402,Condo
28431,8800,,N,CEDROS,AVE,,214,91402,Condo
28432,8800,,N,CEDROS,AVE,,215,91402,Condo
28433,8800,,N,CEDROS,AVE,,216,91402,Condo
28387,8800,,N,CEDROS,AVE,,217,91402,Condo
28386,8800,,N,CEDROS,AVE,,218,91402,Condo
28434,8800,,N,CEDROS,AVE,,219,91402,Condo
28388,8800,,N,CEDROS,AVE,,220,91402,Condo
28389,8800,,N,CEDROS,AVE,,221,91402,Condo
28390,8800,,N,CEDROS,AVE,,222,91402,Condo
28391,8800,,N,CEDROS,AVE,,223,91402,Condo
28392,8800,,N,CEDROS,AVE,,224,91402,Condo
28393,8800,,N,CEDROS,AVE,,225,91402,Condo
25462,1312,,S,CENTINELA,AVE,,101,90025,Condo
28097,1312,,S,CENTINELA,AVE,,102,90025,Condo
28098,1312,,S,CENTINELA,AVE,,103,90025,Condo
28099,1312,,S,CENTINELA,AVE,,104,90025,Condo
28100,1312,,S,CENTINELA,AVE,,105,90025,Condo
28106,1312,,S,CENTINELA,AVE,,201,90025,Condo
28102,1312,,S,CENTINELA,AVE,,202,90025,Condo
28103,1312,,S,CENTINELA,AVE,,203,90025,Condo
28104,1312,,S,CENTINELA,AVE,,204,90025,Condo
28105,1312,,S,CENTINELA,AVE,,205,90025,Condo
28101,1312,,S,CENTINELA,AVE,,,90025,Condo
26272,12334,,W,CHANDLER,BLVD,,A,91607,Condo
33093,12334,,W,CHANDLER,BLVD,,B,91607,Condo
33094,12334,,W,CHANDLER,BLVD,,C,91607,Condo
33098,12334,,W,CHANDLER,BLVD,,D,91607,Condo
33095,12334,,W,CHANDLER,BLVD,,E,91607,Condo
33096,12334,,W,CHANDLER,BLVD,,F,91607,Condo
33097,12334,,W,CHANDLER,BLVD,,G,91607,Condo
26277,12352,,W,CHANDLER,BLVD,,A,91607,Condo
33126,12352,,W,CHANDLER,BLVD,,B,91607,Condo
33125,12352,,W,CHANDLER,BLVD,,C,91607,Condo
33124,12352,,W,CHANDLER,BLVD,,D,91607,Condo
33123,12352,,W,CHANDLER,BLVD,,E,91607,Condo
33127,12352,,W,CHANDLER,BLVD,,F,91607,Condo
26273,12354,,W,CHANDLER,BLVD,,,91607,Condo
33099,12356,,W,CHANDLER,BLVD,,,91607,Condo
33100,12358,,W,CHANDLER,BLVD,,,91607,Condo
33101,12360,,W,CHANDLER,BLVD,,,91607,Condo
33102,12362,,W,CHANDLER,BLVD,,,91607,Condo
33103,12364,,W,CHANDLER,BLVD,,,91607,Condo
26274,12366,,W,CHANDLER,BLVD,,A,91607,Condo
33110,12366,,W,CHANDLER,BLVD,,B,91607,Condo
33109,12366,,W,CHANDLER,BLVD,,C,91607,Condo
33108,12366,,W,CHANDLER,BLVD,,D,91607,Condo
33107,12366,,W,CHANDLER,BLVD,,E,91607,Condo
33105,12366,,W,CHANDLER,BLVD,,F,91607,Condo
33106,12366,,W,CHANDLER,BLVD,,G,91607,Condo
33104,12366,,W,CHANDLER,BLVD,,H,91607,Condo
26276,12380,,W,CHANDLER,BLVD,,A,91607,Condo
33122,12380,,W,CHANDLER,BLVD,,B,91607,Condo
33120,12380,,W,CHANDLER,BLVD,,C,91607,Condo
33121,12380,,W,CHANDLER,BLVD,,D,91607,Condo
26275,12390,,W,CHANDLER,BLVD,,A,91607,Condo
33113,12390,,W,CHANDLER,BLVD,,B,91607,Condo
33111,12390,,W,CHANDLER,BLVD,,C,91607,Condo
33119,12390,,W,CHANDLER,BLVD,,D,91607,Condo
33118,12390,,W,CHANDLER,BLVD,,E,91607,Condo
33117,12390,,W,CHANDLER,BLVD,,F,91607,Condo
33116,12390,,W,CHANDLER,BLVD,,G,91607,Condo
33115,12390,,W,CHANDLER,BLVD,,H,91607,Condo
33114,12390,,W,CHANDLER,BLVD,,I,91607,Condo
33112,12390,,W,CHANDLER,BLVD,,J,91607,Condo
30883,11612,,W,CHENAULT,ST,,12,90049,Condo
30882,11612,,W,CHENAULT,ST,,13,90049,Condo
30881,11612,,W,CHENAULT,ST,,14,90049,Condo
25852,11612,,W,CHENAULT,ST,,4,90049,Condo
30880,11612,,W,CHENAULT,ST,,5,90049,Condo
25850,11614,,W,CHENAULT,ST,,1,90049,Condo
30874,11614,,W,CHENAULT,ST,,2,90049,Condo
30875,11614,,W,CHENAULT,ST,,3,90049,Condo
30873,11614,,W,CHENAULT,ST,,4,90049,Condo
25856,11616,,W,CHENAULT,ST,,1,90049,Condo
30897,11616,,W,CHENAULT,ST,,10,90049,Condo
30892,11616,,W,CHENAULT,ST,,11,90049,Condo
30896,11616,,W,CHENAULT,ST,,2,90049,Condo
30895,11616,,W,CHENAULT,ST,,4,90049,Condo
30894,11616,,W,CHENAULT,ST,,5,90049,Condo
30893,11616,,W,CHENAULT,ST,,7,90049,Condo
25479,11627,,W,CHENAULT,ST,,1,90049,Condo
28278,11627,,W,CHENAULT,ST,,10,90049,Condo
28275,11627,,W,CHENAULT,ST,,2,90049,Condo
28276,11627,,W,CHENAULT,ST,,3,90049,Condo
28277,11627,,W,CHENAULT,ST,,4,90049,Condo
28283,11627,,W,CHENAULT,ST,,5,90049,Condo
28279,11627,,W,CHENAULT,ST,,6,90049,Condo
28280,11627,,W,CHENAULT,ST,,7,90049,Condo
28281,11627,,W,CHENAULT,ST,,8,90049,Condo
28282,11627,,W,CHENAULT,ST,,9,90049,Condo
25846,11652,,W,CHENAULT,ST,,1,90049,Condo
30852,11652,,W,CHENAULT,ST,,10,90049,Condo
30853,11652,,W,CHENAULT,ST,,11,90049,Condo
30854,11652,,W,CHENAULT,ST,,12,90049,Condo
30855,11652,,W,CHENAULT,ST,,13,90049,Condo
30843,11652,,W,CHENAULT,ST,,14,90049,Condo
30844,11652,,W,CHENAULT,ST,,2,90049,Condo
30845,11652,,W,CHENAULT,ST,,3,90049,Condo
30846,11652,,W,CHENAULT,ST,,4,90049,Condo
30847,11652,,W,CHENAULT,ST,,5,90049,Condo
30848,11652,,W,CHENAULT,ST,,6,90049,Condo
30849,11652,,W,CHENAULT,ST,,7,90049,Condo
30850,11652,,W,CHENAULT,ST,,8,90049,Condo
30851,11652,,W,CHENAULT,ST,,9,90049,Condo
29578,762,,N,CLEVELAND,ST ,,,90012,Condo
29579,764,,N,CLEVELAND,ST ,,,90012,Condo
29580,766,,N,CLEVELAND,ST ,,,90012,Condo
29581,768,,N,CLEVELAND,ST ,,,90012,Condo
25659,770,,N,CLEVELAND,ST,,,90012,Condo
25592,4487,,N,COLBATH,AVE,,101,91423,Condo
29280,4487,,N,COLBATH,AVE,,102,91423,Condo
29253,4487,,N,COLBATH,AVE,,103,91423,Condo
29254,4487,,N,COLBATH,AVE,,104,91423,Condo
29255,4487,,N,COLBATH,AVE,,105,91423,Condo
29256,4487,,N,COLBATH,AVE,,106,91423,Condo
29257,4487,,N,COLBATH,AVE,,201,91423,Condo
29258,4487,,N,COLBATH,AVE,,202,91423,Condo
29259,4487,,N,COLBATH,AVE,,203,91423,Condo
29260,4487,,N,COLBATH,AVE,,204,91423,Condo
29261,4487,,N,COLBATH,AVE,,205,91423,Condo
29262,4487,,N,COLBATH,AVE,,206,91423,Condo
29263,4487,,N,COLBATH,AVE,,207,91423,Condo
29264,4487,,N,COLBATH,AVE,,208,91423,Condo
29265,4487,,N,COLBATH,AVE,,209,91423,Condo
29266,4487,,N,COLBATH,AVE,,210,91423,Condo
29267,4487,,N,COLBATH,AVE,,211,91423,Condo
29268,4487,,N,COLBATH,AVE,,212,91423,Condo
29269,4487,,N,COLBATH,AVE,,301,91423,Condo
29270,4487,,N,COLBATH,AVE,,302,91423,Condo
29271,4487,,N,COLBATH,AVE,,303,91423,Condo
29272,4487,,N,COLBATH,AVE,,304,91423,Condo
29273,4487,,N,COLBATH,AVE,,305,91423,Condo
29274,4487,,N,COLBATH,AVE,,306,91423,Condo
29275,4487,,N,COLBATH,AVE,,307,91423,Condo
29276,4487,,N,COLBATH,AVE,,308,91423,Condo
29277,4487,,N,COLBATH,AVE,,309,91423,Condo
29278,4487,,N,COLBATH,AVE,,310,91423,Condo
29279,4487,,N,COLBATH,AVE,,311,91423,Condo
29252,4487,,N,COLBATH,AVE,,312,91423,Condo
26217,5245,,N,COLDWATER CANYON,AVE,,A,91404,Condo
32741,5245,,N,COLDWATER CANYON,AVE,,B,91404,Condo
32742,5245,,N,COLDWATER CANYON,AVE,,C,91404,Condo
32743,5245,,N,COLDWATER CANYON,AVE,,D,91404,Condo
32744,5245,,N,COLDWATER CANYON,AVE,,E,91404,Condo
32745,5245,,N,COLDWATER CANYON,AVE,,F,91404,Condo
32740,5245,,N,COLDWATER CANYON,AVE,,F,91404,Condo
32746,5245,,N,COLDWATER CANYON,AVE,,G,91404,Condo
32739,5245,,N,COLDWATER CANYON,AVE,,H,91404,Condo
26203,5255,,N,COLDWATER CANYON,AVE,,A,91404,Condo
32670,5255,,N,COLDWATER CANYON,AVE,,B,91404,Condo
32669,5255,,N,COLDWATER CANYON,AVE,,C,91404,Condo
32668,5255,,N,COLDWATER CANYON,AVE,,D,91404,Condo
32667,5255,,N,COLDWATER CANYON,AVE,,E,91404,Condo
32666,5255,,N,COLDWATER CANYON,AVE,,F,91404,Condo
26206,5257,,N,COLDWATER CANYON,AVE,,A,91404,Condo
32686,5257,,N,COLDWATER CANYON,AVE,,B,91404,Condo
32685,5257,,N,COLDWATER CANYON,AVE,,C,91404,Condo
32684,5257,,N,COLDWATER CANYON,AVE,,D,91404,Condo
32683,5257,,N,COLDWATER CANYON,AVE,,E,91404,Condo
32687,5257,,N,COLDWATER CANYON,AVE,,F,91404,Condo
26214,5259,,N,COLDWATER CANYON,AVE,,A,91404,Condo
32726,5259,,N,COLDWATER CANYON,AVE,,B,91404,Condo
32725,5259,,N,COLDWATER CANYON,AVE,,C,91404,Condo
32723,5259,,N,COLDWATER CANYON,AVE,,D,91404,Condo
32724,5259,,N,COLDWATER CANYON,AVE,,E,91404,Condo
26199,5261,,N,COLDWATER CANYON,AVE,,A,91404,Condo
32650,5261,,N,COLDWATER CANYON,AVE,,B,91404,Condo
32649,5261,,N,COLDWATER CANYON,AVE,,C,91404,Condo
32651,5261,,N,COLDWATER CANYON,AVE,,D,91404,Condo
32648,5261,,N,COLDWATER CANYON,AVE,,E,91404,Condo
32647,5261,,N,COLDWATER CANYON,AVE,,F,91404,Condo
32646,5261,,N,COLDWATER CANYON,AVE,,G,91404,Condo
26200,5267,,N,COLDWATER CANYON,AVE,,A,91404,Condo
32652,5267,,N,COLDWATER CANYON,AVE,,B,91404,Condo
32654,5267,,N,COLDWATER CANYON,AVE,,C,91404,Condo
32653,5267,,N,COLDWATER CANYON,AVE,,D,91404,Condo
26196,5309,,N,COLDWATER CANYON,AVE,,A,91404,Condo
32636,5309,,N,COLDWATER CANYON,AVE,,B,91404,Condo
32635,5309,,N,COLDWATER CANYON,AVE,,C,91404,Condo
32634,5309,,N,COLDWATER CANYON,AVE,,D,91404,Condo
26197,5311,,N,COLDWATER CANYON,AVE,,A,91404,Condo
32639,5311,,N,COLDWATER CANYON,AVE,,B,91404,Condo
32638,5311,,N,COLDWATER CANYON,AVE,,C,91404,Condo
32637,5311,,N,COLDWATER CANYON,AVE,,D,91404,Condo
26224,5317,,N,COLDWATER CANYON,AVE,,A,91401,Condo
32798,5317,,N,COLDWATER CANYON,AVE,,B,91401,Condo
32797,5317,,N,COLDWATER CANYON,AVE,,C,91401,Condo
32796,5317,,N,COLDWATER CANYON,AVE,,D,91401,Condo
26227,5319,,N,COLDWATER CANYON,AVE,,A,91401,Condo
32814,5319,,N,COLDWATER CANYON,AVE,,B,91401,Condo
32808,5319,,N,COLDWATER CANYON,AVE,,C,91401,Condo
32809,5319,,N,COLDWATER CANYON,AVE,,D,91401,Condo
32815,5319,,N,COLDWATER CANYON,AVE,,E,91401,Condo
32811,5319,,N,COLDWATER CANYON,AVE,,F,91401,Condo
32812,5319,,N,COLDWATER CANYON,AVE,,G,91401,Condo
32813,5319,,N,COLDWATER CANYON,AVE,,H,91401,Condo
32810,5319,,N,COLDWATER CANYON,AVE,,J,91401,Condo
26228,5321,,N,COLDWATER CANYON,AVE,,A,91401,Condo
32822,5321,,N,COLDWATER CANYON,AVE,,B,91401,Condo
32816,5321,,N,COLDWATER CANYON,AVE,,C,91401,Condo
32817,5321,,N,COLDWATER CANYON,AVE,,D,91401,Condo
32818,5321,,N,COLDWATER CANYON,AVE,,E,91401,Condo
32819,5321,,N,COLDWATER CANYON,AVE,,F,91401,Condo
32820,5321,,N,COLDWATER CANYON,AVE,,G,91401,Condo
32821,5321,,N,COLDWATER CANYON,AVE,,H,91401,Condo
26229,5327,,N,COLDWATER CANYON,AVE,,A,91401,Condo
32823,5327,,N,COLDWATER CANYON,AVE,,B,91401,Condo
32827,5327,,N,COLDWATER CANYON,AVE,,C,91401,Condo
32825,5327,,N,COLDWATER CANYON,AVE,,D,91401,Condo
32826,5327,,N,COLDWATER CANYON,AVE,,E,91401,Condo
32824,5327,,N,COLDWATER CANYON,AVE,,F,91401,Condo
26230,5337,,N,COLDWATER CANYON,AVE,,A,91401,Condo
32828,5337,,N,COLDWATER CANYON,AVE,,B,91401,Condo
32829,5337,,N,COLDWATER CANYON,AVE,,C,91401,Condo
32830,5337,,N,COLDWATER CANYON,AVE,,D,91401,Condo
32831,5337,,N,COLDWATER CANYON,AVE,,E,91401,Condo
32832,5337,,N,COLDWATER CANYON,AVE,,F,91401,Condo
32833,5337,,N,COLDWATER CANYON,AVE,,G,91401,Condo
26231,5339,,N,COLDWATER CANYON,AVE,,A,91401,Condo
32839,5339,,N,COLDWATER CANYON,AVE,,B,91401,Condo
32838,5339,,N,COLDWATER CANYON,AVE,,C,91401,Condo
32837,5339,,N,COLDWATER CANYON,AVE,,D,91401,Condo
32836,5339,,N,COLDWATER CANYON,AVE,,E,91401,Condo
32835,5339,,N,COLDWATER CANYON,AVE,,F,91401,Condo
32834,5339,,N,COLDWATER CANYON,AVE,,G,91401,Condo
26474,6251,,N,COLDWATER CANYON,AVE,,101,91606,Condo
34348,6251,,N,COLDWATER CANYON,AVE,,102,91606,Condo
34349,6251,,N,COLDWATER CANYON,AVE,,103,91606,Condo
34350,6251,,N,COLDWATER CANYON,AVE,,104,91606,Condo
34351,6251,,N,COLDWATER CANYON,AVE,,105,91606,Condo
34352,6251,,N,COLDWATER CANYON,AVE,,106,91606,Condo
34353,6251,,N,COLDWATER CANYON,AVE,,107,91606,Condo
34354,6251,,N,COLDWATER CANYON,AVE,,201,91606,Condo
34355,6251,,N,COLDWATER CANYON,AVE,,202,91606,Condo
34356,6251,,N,COLDWATER CANYON,AVE,,203,91606,Condo
34357,6251,,N,COLDWATER CANYON,AVE,,204,91606,Condo
34358,6251,,N,COLDWATER CANYON,AVE,,205,91606,Condo
34359,6251,,N,COLDWATER CANYON,AVE,,206,91606,Condo
34360,6251,,N,COLDWATER CANYON,AVE,,207,91606,Condo
34361,6251,,N,COLDWATER CANYON,AVE,,208,91606,Condo
34362,6251,,N,COLDWATER CANYON,AVE,,209,91606,Condo
34363,6251,,N,COLDWATER CANYON,AVE,,210,91606,Condo
34364,6251,,N,COLDWATER CANYON,AVE,,211,91606,Condo
34365,6251,,N,COLDWATER CANYON,AVE,,212,91606,Condo
34371,6251,,N,COLDWATER CANYON,AVE,,214,91606,Condo
34380,6251,,N,COLDWATER CANYON,AVE,,215,91606,Condo
34379,6251,,N,COLDWATER CANYON,AVE,,301,91606,Condo
34378,6251,,N,COLDWATER CANYON,AVE,,302,91606,Condo
34377,6251,,N,COLDWATER CANYON,AVE,,303,91606,Condo
34376,6251,,N,COLDWATER CANYON,AVE,,304,91606,Condo
34375,6251,,N,COLDWATER CANYON,AVE,,305,91606,Condo
34374,6251,,N,COLDWATER CANYON,AVE,,306,91606,Condo
34373,6251,,N,COLDWATER CANYON,AVE,,307,91606,Condo
34372,6251,,N,COLDWATER CANYON,AVE,,308,91606,Condo
34381,6251,,N,COLDWATER CANYON,AVE,,309,91606,Condo
34370,6251,,N,COLDWATER CANYON,AVE,,310,91606,Condo
34369,6251,,N,COLDWATER CANYON,AVE,,311,91606,Condo
34368,6251,,N,COLDWATER CANYON,AVE,,312,91606,Condo
34367,6251,,N,COLDWATER CANYON,AVE,,314,91606,Condo
34366,6251,,N,COLDWATER CANYON,AVE,,315,91606,Condo
26211,4171,,N,COLFAX,AVE,,A,91604,Condo
32708,4171,,N,COLFAX,AVE,,B,91604,Condo
32707,4171,,N,COLFAX,AVE,,C,91604,Condo
32706,4171,,N,COLFAX,AVE,,D,91604,Condo
32705,4171,,N,COLFAX,AVE,,E,91604,Condo
26212,4173,,N,COLFAX,AVE,,A,91604,Condo
32709,4173,,N,COLFAX,AVE,,B,91604,Condo
32714,4173,,N,COLFAX,AVE,,C,91604,Condo
32715,4173,,N,COLFAX,AVE,,D,91604,Condo
32716,4173,,N,COLFAX,AVE,,E,91604,Condo
32717,4173,,N,COLFAX,AVE,,F,91604,Condo
32718,4173,,N,COLFAX,AVE,,G,91604,Condo
32719,4173,,N,COLFAX,AVE,,H,91604,Condo
32712,4173,,N,COLFAX,AVE,,I,91604,Condo
32711,4173,,N,COLFAX,AVE,,J,91604,Condo
32710,4173,,N,COLFAX,AVE,,K,91604,Condo
32713,4173,,N,COLFAX,AVE,,L,91604,Condo
26213,4185,,N,COLFAX,AVE,,A,91604,Condo
32722,4185,,N,COLFAX,AVE,,B,91604,Condo
32721,4185,,N,COLFAX,AVE,,C,91604,Condo
32720,4185,,N,COLFAX,AVE,,D,91604,Condo
26215,4203,,N,COLFAX,AVE,,A,91604,Condo
32727,4203,,N,COLFAX,AVE,,B,91604,Condo
32728,4203,,N,COLFAX,AVE,,C,91604,Condo
32729,4203,,N,COLFAX,AVE,,D,91604,Condo
32730,4203,,N,COLFAX,AVE,,E,91604,Condo
32731,4203,,N,COLFAX,AVE,,F,91604,Condo
32732,4203,,N,COLFAX,AVE,,G,91604,Condo
32733,4203,,N,COLFAX,AVE,,H,91604,Condo
26216,4219,,N,COLFAX,AVE,,A,91604,Condo
32734,4219,,N,COLFAX,AVE,,B,91604,Condo
32736,4219,,N,COLFAX,AVE,,C,91604,Condo
32737,4219,,N,COLFAX,AVE,,D,91604,Condo
32735,4219,,N,COLFAX,AVE,,E,91604,Condo
32738,4219,,N,COLFAX,AVE,,F,91604,Condo
26218,4221,,N,COLFAX,AVE,,A,91604,Condo
32747,4221,,N,COLFAX,AVE,,B,91604,Condo
32754,4221,,N,COLFAX,AVE,,C,91604,Condo
32755,4221,,N,COLFAX,AVE,,D,91604,Condo
32753,4221,,N,COLFAX,AVE,,E,91604,Condo
32752,4221,,N,COLFAX,AVE,,F,91604,Condo
32751,4221,,N,COLFAX,AVE,,G,91604,Condo
32750,4221,,N,COLFAX,AVE,,H,91604,Condo
32749,4221,,N,COLFAX,AVE,,I,91604,Condo
32748,4221,,N,COLFAX,AVE,,J,91604,Condo
26219,4227,,N,COLFAX,AVE,,A,91604,Condo
32758,4227,,N,COLFAX,AVE,,B,91604,Condo
32757,4227,,N,COLFAX,AVE,,C,91604,Condo
32756,4227,,N,COLFAX,AVE,,D,91604,Condo
32760,4227,,N,COLFAX,AVE,,E,91604,Condo
32759,4227,,N,COLFAX,AVE,,F,91604,Condo
32761,4227,,N,COLFAX,AVE,,G,91604,Condo
26220,4231,,N,COLFAX,AVE,,A,91604,Condo
32762,4231,,N,COLFAX,AVE,,B,91604,Condo
32766,4231,,N,COLFAX,AVE,,C,91604,Condo
32765,4231,,N,COLFAX,AVE,,D,91604,Condo
32764,4231,,N,COLFAX,AVE,,E,91604,Condo
32763,4231,,N,COLFAX,AVE,,F,91604,Condo
26221,4235,,N,COLFAX,AVE,,A,91604,Condo
32776,4235,,N,COLFAX,AVE,,B,91604,Condo
32767,4235,,N,COLFAX,AVE,,C,91604,Condo
32775,4235,,N,COLFAX,AVE,,D,91604,Condo
32774,4235,,N,COLFAX,AVE,,E,91604,Condo
32773,4235,,N,COLFAX,AVE,,F,91604,Condo
32772,4235,,N,COLFAX,AVE,,G,91604,Condo
32771,4235,,N,COLFAX,AVE,,H,91604,Condo
32770,4235,,N,COLFAX,AVE,,I,91604,Condo
32769,4235,,N,COLFAX,AVE,,J,91604,Condo
32768,4235,,N,COLFAX,AVE,,K,91604,Condo
26222,4241,,N,COLFAX,AVE,,A,91604,Condo
32781,4241,,N,COLFAX,AVE,,B,91604,Condo
32779,4241,,N,COLFAX,AVE,,C,91604,Condo
32778,4241,,N,COLFAX,AVE,,D,91604,Condo
32777,4241,,N,COLFAX,AVE,,E,91604,Condo
32780,4241,,N,COLFAX,AVE,,F,91604,Condo
32787,4241,,N,COLFAX,AVE,,G,91604,Condo
32782,4241,,N,COLFAX,AVE,,H,91604,Condo
32786,4241,,N,COLFAX,AVE,,I,91604,Condo
32785,4241,,N,COLFAX,AVE,,J,91604,Condo
32784,4241,,N,COLFAX,AVE,,K,91604,Condo
32783,4241,,N,COLFAX,AVE,,L,91604,Condo
32802,4243,,N,COLFAX,AVE,,A,91604,Condo
26226,4243,,N,COLFAX,AVE,,B,91604,Condo
32807,4243,,N,COLFAX,AVE,,C,91604,Condo
32806,4243,,N,COLFAX,AVE,,D,91604,Condo
32805,4243,,N,COLFAX,AVE,,E,91604,Condo
32804,4243,,N,COLFAX,AVE,,F,91604,Condo
32803,4243,,N,COLFAX,AVE,,,91604,Condo
26225,4245,,N,COLFAX,AVE,,A,91604,Condo
32800,4245,,N,COLFAX,AVE,,B,91604,Condo
32801,4245,,N,COLFAX,AVE,,C,91604,Condo
32799,4245,,N,COLFAX,AVE,,D,91604,Condo
26223,4249,,N,COLFAX,AVE,,A,91604,Condo
32788,4249,,N,COLFAX,AVE,,B,91604,Condo
32793,4249,,N,COLFAX,AVE,,C,91604,Condo
32792,4249,,N,COLFAX,AVE,,D,91604,Condo
32795,4249,,N,COLFAX,AVE,,E,91604,Condo
32794,4249,,N,COLFAX,AVE,,F,91604,Condo
32789,4249,,N,COLFAX,AVE,,G,91604,Condo
32790,4249,,N,COLFAX,AVE,,H,91604,Condo
32791,4249,,N,COLFAX,AVE,,I,91604,Condo
26259,4311,,N,COLFAX,AVE,,101,91604,Condo
33055,4311,,N,COLFAX,AVE,,102,91604,Condo
33029,4311,,N,COLFAX,AVE,,103,91604,Condo
33030,4311,,N,COLFAX,AVE,,104,91604,Condo
33031,4311,,N,COLFAX,AVE,,105,91604,Condo
33032,4311,,N,COLFAX,AVE,,106,91604,Condo
33033,4311,,N,COLFAX,AVE,,107,91604,Condo
33034,4311,,N,COLFAX,AVE,,108,91604,Condo
33035,4311,,N,COLFAX,AVE,,109,91604,Condo
33036,4311,,N,COLFAX,AVE,,110,91604,Condo
33037,4311,,N,COLFAX,AVE,,111,91604,Condo
33038,4311,,N,COLFAX,AVE,,112,91604,Condo
33039,4311,,N,COLFAX,AVE,,113,91604,Condo
33040,4311,,N,COLFAX,AVE,,114,91604,Condo
33041,4311,,N,COLFAX,AVE,,215,91604,Condo
33042,4311,,N,COLFAX,AVE,,216,91604,Condo
33043,4311,,N,COLFAX,AVE,,217,91604,Condo
33044,4311,,N,COLFAX,AVE,,218,91604,Condo
33045,4311,,N,COLFAX,AVE,,219,91604,Condo
33046,4311,,N,COLFAX,AVE,,220,91604,Condo
33047,4311,,N,COLFAX,AVE,,221,91604,Condo
33048,4311,,N,COLFAX,AVE,,222,91604,Condo
33049,4311,,N,COLFAX,AVE,,223,91604,Condo
33050,4311,,N,COLFAX,AVE,,224,91604,Condo
33051,4311,,N,COLFAX,AVE,,225,91604,Condo
33052,4311,,N,COLFAX,AVE,,226,91604,Condo
33053,4311,,N,COLFAX,AVE,,227,91604,Condo
33054,4311,,N,COLFAX,AVE,,228,91604,Condo
33028,4311,,N,COLFAX,AVE,,229,91604,Condo
25305,18320,,W,COLLINS,ST,,A,91356,Condo
25298,18320,,W,COLLINS,ST,,A,91356,Condo
25297,18320,,W,COLLINS,ST,,A,91356,Condo
25299,18320,,W,COLLINS,ST,,A,91356,Condo
25303,18320,,W,COLLINS,ST,,A,91356,Condo
25304,18320,,W,COLLINS,ST,,A,91356,Condo
